,Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,Fe,Sr,Zr,Ba,Pb,Modulus
2707,0,3.006614552,60.58328322,0,8.899579074,0,6.193625977,20.71557426,0,0,0,0,0.60132291,0,0,0,0,70.8
2708,0,2.965599051,60.58718861,0,8.481613286,0,7.473309609,19.89916963,0,0,0,0,0.59311981,0,0,0,0,67.6
2709,0,2.913752914,60.4020979,0,8.333333333,0,9.090909091,18.67715618,0,0,0,0,0.582750583,0,0,0,0,66.9
2710,0,2.914379329,60.42019947,0,7.903888713,0,10.31241916,17.90877475,0,0,0,0,0.540338574,0,0,0,0,69.4
2711,0,2.841816937,60.37719699,0,7.777904588,0,11.05911892,17.44179411,0,0,0,0,0.502168455,0,0,0,0,70.8
2712,0,3.119561714,61.35352884,0,9.519819529,0,0.103126007,25.80728327,0,0,0,0,0.096680632,0,0,0,0,72.4
2713,0,3.099782247,61.34238504,0,9.337773793,0,0.742923018,25.38747278,0,0,0,0,0.089663123,0,0,0,0,72.7
2714,0,2.997831356,61.35348897,0,9.184845006,0,1.275672917,25.13713484,0,0,0,0,0.051026917,0,0,0,0,72.6
2715,0,2.653693056,61.49933658,0,8.592910849,0,2.52732672,24.68250458,0,0,0,0,0.044228218,0,0,0,0,73.1
2716,0,2.686492565,61.55504186,0,8.128201924,0,3.561164563,24.03161315,0,0,0,0,0.037485943,0,0,0,0,73.2
2717,0,2.656616829,61.64895589,0,7.592981589,0,4.627455826,23.43074262,0,0,0,0,0.043247251,0,0,0,0,73.1
2718,0,2.668769333,61.19063505,0,7.945654152,0,6.308000243,21.84448353,0,0,0,0,0.042457694,0,0,0,0,70.7
2719,0,2.748565966,60.90762428,0,8.060468451,0,7.582456979,20.65905832,0,0,0,0,0.041826004,0,0,0,0,67.1
2720,0,2.896111434,60.23505514,0,8.549042368,0,9.970980847,18.27336042,0,0,0,0,0.075449797,0,0,0,0,68.5
2721,0,2.861230329,60.09155937,0,8.429184549,0,11.22174535,17.31616595,0,0,0,0,0.080114449,0,0,0,0,70.4
2722,0,0,50,0,0,0,7.5,28.5,0,0,14,0,0,0,0,0,0,92
2723,0,0,49.5,0.5,0,0,7.5,28.5,0,0,14,0,0,0,0,0,0,92
2724,0,0,47.5,2.5,0,0,7.5,28.5,0,0,14,0,0,0,0,0,0,92
2725,0,0,48.5,1.5,0,0,7.5,28.5,0,0,14,0,0,0,0,0,0,92
2726,0,6.950560424,64.12919778,0,2.17358515,0.006140071,0.951711012,25.5212053,0,0.257882984,0.006140071,0,0.003577205,0,0,0,0,62.2
2727,0,0,60.34996809,0,9.86356477,0.041298945,0.591951549,25.33690294,0,0.004403156,3.809827704,0,0.002082843,0,0,0,0,72.1
2728,7.925696594,0,58.76160991,0,3.405572755,0,7.120743034,20.12383901,0,2.105263158,0,0,0,0,0.557275542,0,0,83
2729,7.616099071,0,58.91640867,0,3.405572755,0,7.120743034,20.27863777,0,2.105263158,0,0,0,0,0.557275542,0,0,82.6
2730,7.283950617,0,59.04320988,0,3.395061728,0,7.407407407,20.21604938,0,2.098765432,0,0,0,0,0.555555556,0,0,82.8
2731,7.901234568,0,59.19753086,0,2.469135802,0,7.407407407,20.37037037,0,2.098765432,0,0,0,0,0.555555556,0,0,83
2732,7.950310559,0,58.78881988,0,3.416149068,0,6.832298137,20.34161491,0,2.111801242,0,0,0,0,0.559006211,0,0,82.8
2733,7.975077882,0,58.81619938,0,3.426791277,0,6.542056075,20.56074766,0,2.118380062,0,0,0,0,0.560747664,0,0,82.5
2734,7.901234568,0,58.7345679,0,3.395061728,0,7.407407407,20.21604938,0,2.098765432,0,0,0,0,0.24691358,0,0,81.7
2735,7.901234568,0,58.7345679,0,3.395061728,0,7.407407407,20.37037037,0,2.098765432,0,0,0,0,0.092592593,0,0,81.2
2736,6.975308642,0,59.19753086,0,3.395061728,0,7.407407407,20.37037037,0,2.098765432,0,0,0,0,0.555555556,0,0,82.4
2737,7.901234568,0,59.04320988,0,2.777777778,0,7.407407407,20.21604938,0,2.098765432,0,0,0,0,0.555555556,0,0,83.1
2738,1.023890785,0,60.75085324,0,5.802047782,1.365187713,3.412969283,21.84300341,0,0,4.436860068,0,0,0,1.365187713,0,0,87.5
2739,1.016949153,0,60.6779661,0,5.762711864,1.355932203,4.06779661,21.3559322,0,0,4.406779661,0,0,0,1.355932203,0,0,87.8
2740,1.023890785,0,60.75085324,0,5.802047782,3.412969283,3.412969283,21.84300341,0,0,2.389078498,0,0,0,1.365187713,0,0,87.9
2741,1.023890785,0,60.75085324,0,5.802047782,4.436860068,3.412969283,21.84300341,0,0,1.365187713,0,0,0,1.365187713,0,0,88.3
2742,0.996677741,0,60.46511628,0,5.647840532,0.664451827,5.980066445,19.93355482,0,0,4.983388704,0,0,0,1.328903654,0,0,88.8
2743,1.015228426,0,60.91370558,0,5.414551607,1.015228426,4.060913706,21.65820643,0,0,4.568527919,0,0,0,1.353637902,0,0,87.6
2744,1.011804384,0,61.0455312,0,5.396290051,0.674536256,4.047217538,21.92242833,0,0,4.55311973,0,0,0,1.349072513,0,0,86.7
2745,1.011804384,0,61.0455312,0,5.396290051,0.337268128,4.047217538,21.92242833,0,0,4.890387858,0,0,0,1.349072513,0,0,86.8
2746,1.011804384,0,61.0455312,0,5.396290051,0,4.047217538,21.92242833,0,0,5.227655987,0,0,0,1.349072513,0,0,86.4
2747,1.011804384,0,61.0455312,0,5.396290051,0.337268128,4.047217538,21.92242833,0,0,4.55311973,0,0,0.337268128,1.349072513,0,0,87
2748,1.045653362,0,61.79948059,0,0.205030071,4.18261345,6.642974303,20.83105522,0,0.088846364,5.050574084,0.078594861,0.075177693,0,0,0,0,87.5
2749,0,0,62.2502665,0,0.020632028,5.154568275,6.691654345,21.05498435,0,0,4.710979677,0.103160139,0.013754685,0,0,0,0,87.7
2750,0,0,62.34808139,0,0,4.885292913,7.025809095,20.92038782,0,0,4.557558378,0.262870408,0,0,0,0,0,87.5
2751,0,0,62.12017753,0,0,4.892454763,7.033117105,20.94571526,0,0.443837487,4.564697849,0,0,0,0,0,0,86.3
2752,0,0,62.18421412,0,0.334562338,4.881879011,7.018981292,20.89649051,0,0,4.554144476,0.129728253,0,0,0,0,0,87.4
2753,0,0,62.23542264,0,0,4.888706814,7.032636897,20.93404342,0,0.21848969,4.560972279,0.129728253,0,0,0,0,0,87
2754,0,0,62.20676487,0,0,4.892935079,7.037643208,20.94244408,0,0.225040917,4.565602837,0,0.129569013,0,0,0,0,86.9
2755,0,0,62.17268467,0,0.165380375,5.274944873,6.408489526,21.18246968,0,0.110253583,4.558296582,0.065463065,0.062017641,0,0,0,0,87
2756,0,0,62.32073911,0,0,5.27440706,6.412024269,21.17346939,0,0,4.557363486,0.261996691,0,0,0,0,0,87.1
2757,0,5.310489894,63.38139804,0,0,0.426790233,6.956680791,20.62921074,0,0,1.588269366,0,0,0.396305216,0,1.310855714,0,70
2758,0,6.200748471,63.37359662,0,0,0.608513098,6.200748471,20.54644476,0,0,1.6399428,0,0,0.608513098,0,0.821492683,0,68
2759,0,5.957343232,63.43444793,0,0,0,6.322451091,20.72899869,0,0,2.065901969,0,0,1.186600542,0,0.304256549,0,74
2760,0,4.707339734,63.17745432,0,0,1.641375039,6.99907092,20.50170331,0,0,1.455558997,0,0,1.517497677,0,0,0,77
2761,0,6.044105636,63.37235684,0,0,0.665517137,6.709622773,20.36784947,0,0,2.65904347,0,0,0.181504674,0,0,0,73
2762,0,6.408706167,63.36154776,0,0,0.876662636,6.408706167,20.31438936,0,0,2.025392987,0,0,0.513905683,0,0.090689238,0,72
2763,0,5.149136578,63.26530612,0,0,0.941915228,5.525902669,21.19309262,0,0,1.569858713,0,0,1.883830455,0,0.470957614,0,73
2764,0,5.189873418,63.29113924,0,0,1.265822785,4.936708861,21.51898734,0,0,1.582278481,0,0,1.424050633,0,0.791139241,0,73
2765,0,5.917159763,63.01775148,0,0,0.295857988,8.875739645,18.63905325,0,0,0.591715976,0,0,0.887573964,0,1.775147929,0,74
2766,0,7.384615385,63.07692308,0,0,1.846153846,4.923076923,20,0,0,0.615384615,0,0,2.153846154,0,0,0,71
2767,0,0,63.30865787,0,0,2.349533312,9.011908593,22.11136144,0,0,2.156420985,0,0,1.062117799,0,0,0,90.8
2768,0,0,63.27319588,0,0,2.641752577,9.020618557,22.03608247,0,0,1.675257732,0,0,1.353092784,0,0,0,91.2
2769,0,0.320307495,63.3247918,0,0,2.274183216,8.968609865,22.00512492,0,0,2.081998719,0,0,1.024983985,0,0,0,90.8
2770,0,0,62.2102976,0,0.994205952,4.641822491,8.70424019,20.53924151,0,0,2.864103239,0.006584145,0.039504872,0,0,0,0,92.4
2771,0,0,62.070001,0,1.000967602,5.084915418,8.081145107,20.56988422,0,0,3.139701712,0.006673117,0.046711821,0,0,0,0,93.2
2772,0,0,61.94833699,0,0.9994935,5.480330913,7.523214587,20.60442343,0,0,3.390173898,0.006753334,0.047273341,0,0,0,0,94.5
2773,0,0,61.8469513,0,1.002591734,5.810939844,7.052243896,20.63838494,0,0,3.594325467,0.006820352,0.047742464,0,0,0,0,94.9
2774,0,0,62.0655247,0,0.711791119,5.198736072,8.588059205,20.16298021,0,0,3.21969067,0.006652253,0.046565774,0,0,0,0,94.9
2775,0,0,61.98380029,0,1.002522905,5.082326384,8.591156553,20.14340725,0,0,3.143672819,0.006639225,0.046474572,0,0,0,0,94.6
2776,0,0,62.08718187,0,0.717655658,4.847498173,8.611867898,20.19735531,0,0,3.485281414,0.00664496,0.046514719,0,0,0,0,94.3
2777,0,0,61.92932251,0,0.998269666,5.197657394,8.54518834,20.05523759,0,0,3.221083455,0.006655131,0.046585918,0,0,0,0,94.2
2778,0,0,62.08100559,0,0.718276137,5.164272413,8.532854483,19.99866986,0,0,3.20896515,0.216147912,0.07980846,0,0,0,0,95.1
2779,0,0,62.11462516,0,0.716822089,4.493412538,8.628414031,20.24026814,0,0,3.746722862,0.006637242,0.053097932,0,0,0,0,93.8
2780,20,0,53.33333333,0,6.666666667,0,0,20,0,0,0,0,0,0,0,0,0,85
2781,13.33333333,0,53.33333333,0,13.33333333,0,0,20,0,0,0,0,0,0,0,0,0,84
2782,6.666666667,0,53.33333333,0,20,0,0,20,0,0,0,0,0,0,0,0,0,70
2783,18.4,0,60,0,0,0,3.2,0,18.4,0,0,0,0,0,0,0,0,70
2784,13.8,0,60,0,4.6,0,3.2,0,18.4,0,0,0,0,0,0,0,0,75
2785,9.2,0,60,0,9.2,0,3.2,0,18.4,0,0,0,0,0,0,0,0,70
2786,4.6,0,60,0,13.8,0,3.2,0,18.4,0,0,0,0,0,0,0,0,61
2787,0,0,60,0,18.4,0,3.2,0,18.4,0,0,0,0,0,0,0,0,50
2788,10.22727273,31.81818182,54.54545455,0,3.409090909,0,0,0,0,0,0,0,0,0,0,0,0,82
2789,3.409090909,31.81818182,54.54545455,0,10.22727273,0,0,0,0,0,0,0,0,0,0,0,0,73
2790,0,30.31674208,54.75113122,0,13.12217195,0,1.809954751,0,0,0,0,0,0,0,0,0,0,56.77
2791,0,0,60,0,19,0,2,0,19,0,0,0,0,0,0,0,0,45
2792,0,0,61.53846154,0,0,0,0,15.38461538,0,0,0,7.692307692,0,0,0,15.38461538,0,79.9
2793,0,0,60.59602649,0,9.271523179,2.649006623,3.311258278,24.17218543,0,0,0,0,0,0,0,0,0,70.6
2794,0,0,61,0,8,3.333333333,3.333333333,24.33333333,0,0,0,0,0,0,0,0,0,72.9
2795,0,0,60.77795786,0,9.076175041,1.782820097,4.53808752,23.72771475,0,0,0,0,0,0,0.097244733,0,0,74.6
2796,0,0,60.98360656,0,7.868852459,2.950819672,4.590163934,23.60655738,0,0,0,0,0,0,0,0,0,72.3
2797,0,0.071250445,58.60349127,3.206270039,6.056287852,0,0,23.5838974,0,5.415033844,0,2.529390809,0,0,0,0.53437834,0,93
2798,0,8.931419458,61.33971292,0,0,0,4.593301435,15.18341308,0,0,0.127591707,0.031897927,0,0,0.701754386,9.090909091,0,84
2799,1.242814976,2.665838123,62.64098182,0,0.018642225,4.495883175,8.637564083,20.248563,0,0,0.031070374,0.006214075,0.01242815,0,0,0,0,90.2
2800,1.289482497,2.814543528,62.53887201,0,0.030997175,4.562784221,8.772200642,19.93428351,0,0.004141223,0.034096893,0.006199435,0.01239887,0,0,0,0,89.2
2801,1.291957486,3.059899309,62.50746422,0,0.030908074,4.534214431,8.765529739,19.75334999,0,0.004133028,0.033998881,0.006181615,0.01236323,0,0,0,0,89.2
2802,1.008694245,2.908504879,62.63703568,0,0.024753233,4.597913031,8.880222342,19.88612857,0,0.004147404,0.034035695,0.006188308,0.012376617,0,0,0,0,89.5
2803,1.030768314,3.012065492,62.66290958,0,0.030861327,4.440944921,8.85720078,19.91172803,0,0.004143442,0.030861327,0.006172265,0.012344531,0,0,0,0,89.6
2804,0.654725139,3.082149475,62.81037678,0,0,4.579987647,8.863495985,19.96294009,0,0,0.027794935,0.006176652,0.012353305,0,0,0,0,90.8
2805,0,0,70.76923077,0,0,0,0,0,27.69230769,0,0,0,0,0,0,0,1.538461538,25.5
2806,0,0,70,0,0,0,0,0,26.66666667,0,0,0,0,0,0,0,3.333333333,29.4
2807,0,0,69.09090909,0,0,0,0,0,25.45454545,0,0,0,0,0,0,0,5.454545455,32.1
2808,0,0,68,0,0,0,0,0,24,0,0,0,0,0,0,0,8,34.9
2809,0,0,58.06233062,0,16.12466125,0,0,24.18699187,0,0,1.62601626,0,0,0,0,0,0,65.2
2810,0,0,57.82055689,0,15.60673771,0,0,23.44448264,0,0,3.128222757,0,0,0,0,0,0,68.8
2811,0,0,57.58737238,0,15.1364159,0,0,22.74295272,0,0,4.533258999,0,0,0,0,0,0,72.3
2812,0,0,60.34482759,0,0,0,0,25.86206897,0,10.34482759,0,0,0,0,0,3.448275862,0,52
2813,0,0,60.34482759,0,10.34482759,0,0,25.86206897,0,0,0,0,0,0,0,3.448275862,0,58.5
2814,0,0,60.34482759,0,0,0,0,25.86206897,0,10.34482759,3.448275862,0,0,0,0,0,0,62.7
2815,0,36.95652174,58.69565217,0,2.173913043,0,0,0,0,0,2.173913043,0,0,0,0,0,0,48
2816,0,34.09090909,56.81818182,0,6.818181818,0,0,0,0,0,2.272727273,0,0,0,0,0,0,62
2817,0,30.95238095,54.76190476,0,11.9047619,0,0,0,0,0,2.380952381,0,0,0,0,0,0,73.5
2818,0,0,61.33333333,0,6.666666667,4,4,24,0,0,0,0,0,0,0,0,0,74.3
2819,0,0,61.74496644,0,5.369127517,4.697986577,4.026845638,24.16107383,0,0,0,0,0,0,0,0,0,73.3
2820,0,2.496099844,62.24648986,0,3.120124805,2.028081123,7.488299532,20.90483619,0,0,1.560062402,0,0,0,0.15600624,0,0,78.3
2821,0,1.230428497,62.41656157,0,3.192961949,2.42702021,9.222061583,21.04955551,0,0,0.307607124,0,0,0,0.153803562,0,0,83.4
2822,2.041569303,1.236010331,62.60300086,0,0.744065921,2.444348789,9.279301439,21.18743082,0,0,0.310539909,0,0,0,0.153732628,0,0,88.4
2823,2.031394275,3.755001539,62.51154201,0,0.738688827,1.569713758,6.894429055,20.31394275,0,0,1.415820252,0,0,0,0.769467528,0,0,82.8
2824,2.494004796,3.627098321,62.38908873,0,0.713429257,1.513788969,8.435251799,19.60731415,0,0,0.476618705,0,0,0,0.743405276,0,0,85
2825,3.880701979,0,61.71083336,0,0.626538375,2.410254771,8.138605632,21.44934949,0,0,1.627081802,0,0,0,0.156634594,0,0,89.6
2826,0,0,63.70712647,0,0.657445885,2.542951064,9.905104509,22.62606215,0,0,0.396948459,0,0,0,0.164361471,0,0,90.9
2827,0,0,62.69592476,0,3.761755486,1.567398119,8.150470219,23.19749216,0,0,0.626959248,0,0,0,0,0,0,81.3
2828,0,2.958579882,62.13017751,0,3.550295858,1.775147929,10.0591716,19.52662722,0,0,0,0,0,0,0,0,0,79.9
2829,5.405405405,0,64.86486486,0,0,8.108108108,0,0,21.62162162,0,0,0,0,0,0,0,0,66.4
2830,10.52631579,0,63.15789474,0,0,5.263157895,0,0,21.05263158,0,0,0,0,0,0,0,0,68.7
2831,13.78026071,0,62.07324643,0,0,3.455410718,0,0,20.69108214,0,0,0,0,0,0,0,0,66.1
2832,16.32653061,0,61.2244898,0,0,2.040816327,0,0,20.40816327,0,0,0,0,0,0,0,0,61.7
2833,17.21340388,0,55.20282187,0,0,0,0,16.26102293,1.834215168,0,9.488536155,0,0,0,0,0,0,88
2834,12.91005291,0,55.20282187,0,4.30335097,0,0,16.26102293,1.834215168,0,9.488536155,0,0,0,0,0,0,88
2835,8.60670194,0,55.20282187,0,8.60670194,0,0,16.26102293,1.834215168,0,9.488536155,0,0,0,0,0,0,88
2836,4.30335097,0,55.20282187,0,12.91005291,0,0,16.26102293,1.834215168,0,9.488536155,0,0,0,0,0,0,87
2837,0,0,55.20282187,0,12.91005291,0,0,16.26102293,1.834215168,4.30335097,9.488536155,0,0,0,0,0,0,78
2838,0,0,55.20282187,0,8.60670194,0,0,16.26102293,1.834215168,8.60670194,9.488536155,0,0,0,0,0,0,75
2839,0,0,55.20282187,0,4.30335097,0,0,16.26102293,1.834215168,12.91005291,9.488536155,0,0,0,0,0,0,66
2840,0,0,55.20282187,0,0,0,0,16.26102293,1.834215168,17.21340388,9.488536155,0,0,0,0,0,0,57
2841,0,0,50,0,0,0,15,25,0,0,10,0,0,0,0,0,0,90
2842,0,0,49.5,0.5,0,0,15,25,0,0,10,0,0,0,0,0,0,91
2843,0,0,48.5,1.5,0,0,15,25,0,0,10,0,0,0,0,0,0,92
2844,0,0,47.5,2.5,0,0,15,25,0,0,10,0,0,0,0,0,0,91
2845,0,0,46.5,3.5,0,0,15,25,0,0,10,0,0,0,0,0,0,89
2846,0,4.394788153,61.78700752,0,6.96976262,0.058803503,2.834947851,23.60805917,0,0.328061651,0.018569527,0,0,0,0,0,0,75
2847,0.624729387,4.515370817,61.24203625,0,7.416341931,0.105152471,2.83293128,22.96653677,0,0.272159337,0.024741758,0,0,0,0,0,0,77
2848,0.934030248,4.515510469,61.55011907,0,6.50728358,0.132991062,2.833018897,23.27343581,0,0.253610862,0,0,0,0,0,0,0,77
2849,0.917148837,4.493413763,61.31355411,0,7.072510156,0.135417949,2.819155484,22.73174935,0.246214453,0.270835898,0,0,0,0,0,0,0,77
2850,0.922588135,4.460194293,61.41015458,0,7.020223621,0.128306959,2.79831368,22.38039958,0.61098552,0.268833629,0,0,0,0,0,0,0,76
2851,0.697724677,4.705010651,61.76098299,0,6.248649316,0.058658269,2.753851378,23.42934766,0,0.327251397,0.018523664,0,0,0,0,0,0,76
2852,0.388996944,4.705010651,61.76098299,0,6.557377049,0.058658269,2.753851378,23.42934766,0,0.327251397,0.018523664,0,0,0,0,0,0,77
2853,0.710073786,4.705010651,61.75480843,0,6.575900713,0.058658269,2.753851378,23.4231731,0,0,0.018523664,0,0,0,0,0,0,77
2854,0.620927087,5.102668142,61.48100332,0,6.76872003,0.135251445,2.815689168,22.8236813,0,0.252059511,0,0,0,0,0,0,0,77
2855,0.624555545,4.514114337,61.56200723,0,6.814457533,0.102031351,2.832142968,23.26623999,0,0.253532449,0,0.030918591,0,0,0,0,0,76
2856,0,0,58.49069216,0,10.95551619,3.56271515,4.164299322,20.90504996,0,1.056114435,0.260686474,0,0,0.604926306,0,0,0,74.1
2857,0,0,58.431923,0,11.04872669,3.652830693,4.19089633,20.82080075,0,1.056079139,0.25733574,0,0,0.54140766,0,0,0,74.4
2858,0,0,58.45732054,0,10.97328563,3.754722659,4.186030961,20.8365375,0,1.056538166,0.257447591,0,0,0.478116955,0,0,0,74.3
2859,0,0,58.4081168,0,10.98982052,4.045004018,4.172247522,20.75073667,0,1.051433164,0.184168229,0,0,0.398473078,0,0,0,74.1
2860,2.10253541,0,62.31043317,0,2.726817633,0,11.64934185,17.95989281,0,0,0,0,0,0,3.250979122,0,0,86
2861,0,0,62.39532944,0,0,6.155129274,8.48707256,20.5471226,0,0,2.415346122,0,0,0,0,0,0,98
2862,0,0,62.27284964,0,0.067303809,6.66307713,8.083187508,20.53775744,0,0,2.375824472,0,0,0,0,0,0,97
2863,0,0,62.30929498,0,0.067208818,6.169769474,8.105383426,20.59950265,0,0,2.748840648,0,0,0,0,0,0,96
2864,0,0,62.37394888,0,0.06700392,5.182753191,8.154377031,20.69081041,0,0,3.504305002,0,0.026801568,0,0,0,0,95
2865,0,0,62.02998612,0,0.067688767,6.210444377,8.156496429,20.00203066,0,0,3.506278133,0,0.027075507,0,0,0,0,98
2866,0,0,61.9954587,0,0.067780527,6.703494086,8.133663199,19.94441997,0,0,3.128071305,0,0.027112211,0,0,0,0,98
2867,0,0,62.11547563,0,0,6.446487729,8.133324319,20.15076736,0,0,3.126901494,0,0.027043472,0,0,0,0,98
2868,0,0,62.16744782,0,0.067437704,6.190781266,8.132987153,20.28863337,0,0,3.1257376,0,0.026975082,0,0,0,0,97
2869,0,0,62.16643672,0,0,6.1917421,8.338661372,20.15008244,0,0,3.126156745,0,0.026920618,0,0,0,0,97
2870,0,0,62.13266163,0,0,6.193115029,8.53736356,19.98320739,0,0,3.126784215,0,0.026868178,0,0,0,0,98
2871,4.400665217,0,61.54854804,0,0.140718946,3.975310221,8.398362543,21.16860688,0,0,0.367788154,0,0,0,0,0,0,87.4
2872,4.298438105,0,62.3434878,0,0.058087001,3.072156964,6.415386601,23.65754486,0,0,0.15489867,0,0,0,0,0,0,82.6
2873,4.336432271,0,61.6178948,0,0.081113122,3.328757721,9.951956074,20.46858426,0,0,0.215261746,0,0,0,0,0,0,88.5
2874,4.357442313,0,61.06691315,0,0.092430595,6.166441092,7.394447562,20.66153897,0,0,0.26078632,0,0,0,0,0,0,89.5
2875,4.408856615,0,61.37063572,0,0.116705028,3.747528123,7.897040231,21.05553214,0,0,1.403702143,0,0,0,0,0,0,87.1
2876,5.191396748,0,61.21495327,0,0.13442581,3.895147868,8.23198054,20.97682755,0,0,0.355268211,0,0,0,0,0,0,86.5
2877,4.402636463,0,61.41613873,0,0.473539387,3.929097076,8.299737634,21.12049658,0,0,0.358354131,0,0,0,0,0,0,87.5
2878,4.747334858,0,60.75880061,0,0.276981545,4.879384199,9.043769526,19.50787465,0,0,0.785854617,0,0,0,0,0,0,90.1
2879,4.84697317,0,61.22084401,0,0.323580963,5.167183497,4.975057301,22.53943643,0,0,0.926924633,0,0,0,0,0,0,85.7
2880,4.569596782,0,61.82783871,0,0.207423238,2.419937773,8.711775983,21.68829944,0,0,0.575128068,0,0,0,0,0,0,85.5
2881,0.641436818,6.061577935,61.94676074,0.323925593,0.314304041,5.888389994,4.528543938,19.46440026,0,0.320718409,0.365618987,0.048107761,0.096215523,0,0,0,0,90.5
2882,0.630894723,6.028549579,62.19092531,0.315447362,0.318633699,4.581952587,4.499107826,19.97196023,0,0.318633699,1.000509814,0.047795055,0.09559011,0,0,0,0,87.4
2883,1.288734903,5.472266295,61.90136969,0.323802739,0.323802739,5.300650844,3.930965256,20.2959557,0,0.323802739,0.692937862,0.048570411,0.097140822,0,0,0,0,86.8
2884,0.653893938,4.87804878,61.85182763,0.326946969,0.326946969,6.002746355,4.623030145,19.83587262,0,0.326946969,1.026613483,0.049042045,0.098084091,0,0,0,0,86.5
2885,1.942441369,4.852855194,61.45325797,0.324822971,0.324822971,5.960501527,4.586500357,19.71025791,0,0.324822971,0.373546417,0.048723446,0.097446891,0,0,0,0,89.6
2886,1.942441369,4.846358734,62.09965569,0.324822971,0.324822971,4.6677061,3.30020139,21.64945105,0,0.324822971,0.373546417,0.048723446,0.097446891,0,0,0,0,87.2
2887,1.923635542,4.815544008,61.70157828,0.325985218,0.322757641,4.638027305,4.563793048,20.22722138,0,0.322757641,1.013458994,0.048413646,0.096827292,0,0,0,0,91.5
2888,0.651784259,4.862310575,62.30079844,0.32589213,0.32589213,5.334854163,3.956330455,21.07218511,0,0.32589213,0.697409158,0.048883819,0.097767639,0,0,0,0,85.3
2889,1.546424692,6.000383411,61.94645025,0.30033868,0.153364432,4.760687584,4.338935395,19.8926449,0,0.102242955,0.894625855,0,0.063901847,0,0,0,0,86.1
2890,1.955831876,5.841590571,61.88718347,0.301146299,0.349718282,4.569004598,3.147464542,20.75318956,0,0.103620232,1.026487922,0,0.064762645,0,0,0,0,85.7
2891,0.266225123,0,63.66027077,0,0,4.879711698,7.480276614,23.71351579,0,0,0,0,0,0,0,0,0,87.3
2892,1.538997435,0,63.58972735,0,0.025333291,2.343329428,7.922986795,24.00012667,0,0,0.579499034,0,0,0,0,0,0,85.3
2893,1.910504602,0,63.24976198,0,0.031735957,2.557918121,8.086321803,23.42748334,0,0,0.736274199,0,0,0,0,0,0,85.6
2894,1.907627309,0,63.38699869,0,0.03200717,2.557372852,7.272028934,24.10780015,0,0,0.736164901,0,0,0,0,0,0,84.2
2895,1.908708482,0,63.59326929,0,0.031393232,1.531989703,8.086896465,24.11314121,0,0,0.73460162,0,0,0,0,0,0,84.4
2896,1.896361632,0,63.51551425,0,0.031501024,2.542132619,8.039061269,23.9754292,0,0,0,0,0,0,0,0,0,85.1
2897,0.133088282,0,64.17073325,0,0.031687686,2.500158438,8.118385196,24.36466189,0,0,0.681285253,0,0,0,0,0,0,85.6
2898,1.538997435,0,63.59922733,0,0,2.346496089,7.929320118,24.00329333,0,0,0.582665696,0,0,0,0,0,0,87.1
2899,1.004343105,0,62.94788274,0,0.481813246,6.076954397,4.757057546,24.26031488,0,0,0.471634093,0,0,0,0,0,0,85.4
2900,1.312612643,0,62.51572755,0,0.632502465,6.42364063,5.012412011,23.49780664,0,0,0.605298058,0,0,0,0,0,0,86.4
2901,1.298701299,0,62.719027,0,0.625300625,6.397306397,3.923589638,24.43826015,0,0,0.597814884,0,0,0,0,0,0,84.8
2902,1.313893079,0,63.00318418,0,0.630132395,4.960616725,5.014245014,24.47125859,0,0,0.606670018,0,0,0,0,0,0,83.8
2903,1.149114506,0,62.92077869,0,0.554278762,6.215357577,4.86007841,24.26321482,0,0,0.037177234,0,0,0,0,0,0,85.3
2904,0,0,63.34714111,0,0.529675404,6.220290642,4.868939291,24.52465028,0,0,0.509303273,0,0,0,0,0,0,84.2
2905,1.086366105,0,63.09410646,0,0,6.168522542,4.827539381,24.31762629,0,0,0.505839218,0,0,0,0,0,0,84.9
2906,3.07205174,0,62.85579547,0,0,4.867450399,3.84680163,25.32421599,0,0,0.033684778,0,0,0,0,0,0,83.6
2907,0.104428418,0,63.63933035,0,0.052214209,5.113729074,7.296935679,23.70851418,0,0,0.084848089,0,0,0,0,0,0,86.8
2908,3.91250345,0,61.49944797,0,0,7.555892906,4.085012421,22.91264146,0,0,0.034501794,0,0,0,0,0,0,84.8
2909,0,31.99807992,60,0,0,0,0,0,0,0,0,4.000960038,0,0,0,4.000960038,0,94
2910,0,28.57289792,60,0,0,0,0,0,0,0,0,5.713551041,0,0,0,5.713551041,0,107
2911,0,18.18181818,54.54545455,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27272727,35
2912,0,0,60.41666667,0,8.653846154,2.564102564,6.41025641,21.79487179,0,0,0,0,0,0,0.16025641,0,0,75
2913,0,0,60.73319629,0,3.886077873,1.79172263,3.308324703,22.05779069,0,2.558621184,1.719503484,0,0,1.396236829,0.976677979,1.571626184,0,80
2914,0,5.106728756,63.90911648,0,0,0.70944151,4.56917836,22.9802794,0,0,1.897052849,0,0,0.256274026,0,0.571928618,0,70
2915,0,5.894118382,63.78836177,0,0,1.000062504,4.025251578,22.61703856,0,0,1.934495906,0,0,0.38752422,0,0.353147072,0,68
2916,0,5.686671863,63.91893998,0,0,0,4.121590023,22.93374903,0,0,2.447388932,0,0,0.760717069,0,0.130943102,0,74
